id,latitude,longitude,crime_type,timestamp,area_name
f4cf31701af5,12.998191,77.606613,murder,2025-10-23T14:36:00,frazer town
49b937b7167d,12.975078,77.602287,murder,2025-10-01T22:39:00,brigade road
1414e2c2c2b0,12.914192,77.615576,murder,2025-10-05T15:27:00,btm layout
4973c22478be,12.986086,77.622449,murder,2025-10-26T19:59:00,ulsoor
af978214aaf4,12.99228,77.555161,murder,2025-10-11T14:25:00,rajajinagar
2e317997a6da,12.841005,77.676794,murder,2025-10-14T16:34:00,electronic city
be2f5df86c36,12.881308,77.596313,murder,2025-10-11T22:48:00,bannerghatta road
f3f56fae91b3,12.964803,77.698866,murder,2025-10-06T18:44:00,marathahalli
3cc518876b3d,12.992245,77.614043,murder,2025-10-04T15:32:00,frazer town
5eb174cf1097,12.970029,77.601263,murder,2025-10-23T11:05:00,mg road
828e0d8aba38,12.974026,77.638309,murder,2025-10-26T02:16:00,indiranagar
86e2c8ed9f5d,12.96488,77.526766,murder,2025-10-01T02:07:00,vijayanagar
3e29f522754c,13.014307,77.699883,murder,2025-10-15T02:38:00,kr puram
abcd94770976,13.032785,77.598774,murder,2025-10-21T21:12:00,hebbal
abdf314d8c7f,12.976398,77.590041,murder,2025-10-10T23:01:00,cubbon park
5729c1ef2dfb,12.938386,77.6301,murder,2025-10-28T11:31:00,koramangala
71001c166ce6,12.991983,77.556022,murder,2025-10-12T23:36:00,rajajinagar
2f0b4f3aa4f0,12.868586,77.614377,murder,2025-10-20T00:04:00,begur
0c90df6d014f,12.973186,77.602122,murder,2025-10-26T02:55:00,brigade road
845df9c88dcb,12.908106,77.581742,murder,2025-10-20T21:00:00,jp nagar
65f67d2b1119,12.985269,77.535203,murder,2025-10-04T05:54:00,basaveshwaranagar
98499338783f,13.095311,77.594992,murder,2025-10-22T14:17:00,yelahanka
3cfb3aa5ca70,12.974974,77.602025,murder,2025-10-09T04:57:00,brigade road
924fda574ff8,12.893775,77.602514,murder,2025-10-26T13:57:00,bannerghatta road
f98b1aa44a61,13.002868,77.695163,murder,2025-10-15T05:57:00,kr puram
9fb47243b23a,12.948993,77.598732,murder,2025-10-04T16:37:00,wilson garden
9bf33e8ce302,12.911364,77.683249,murder,2025-10-11T19:58:00,sarjapur road
31a659b5ed7f,12.963719,77.532772,murder,2025-10-15T07:19:00,vijayanagar
2f683642c46e,12.965359,77.602387,murder,2025-10-13T19:09:00,brigade road
381b9f621422,12.988162,77.60636,murder,2025-10-08T21:50:00,shivajinagar
1d30fc24f7d1,13.031518,77.524754,murder,2025-10-15T08:15:00,peenya
9ce511813269,12.980628,77.633556,murder,2025-10-01T18:24:00,indiranagar
5ac9455c6ebf,12.943014,77.587504,murder,2025-10-11T21:06:00,wilson garden
41d0bb82c941,12.937928,77.62538,murder,2025-10-11T14:09:00,koramangala
3014fb1fe704,12.888687,77.594409,murder,2025-10-01T08:33:00,bannerghatta road
10c19a449778,12.9155,77.681243,murder,2025-10-02T19:04:00,sarjapur road
92364d816c93,12.927589,77.618368,murder,2025-10-07T20:01:00,madiwala
63d324760636,12.967302,77.593323,murder,2025-10-11T11:03:00,richmond town
8f64c3470240,12.926985,77.610586,murder,2025-10-16T11:08:00,madiwala
65b6bbdd776f,12.906271,77.589088,murder,2025-10-11T20:50:00,jp nagar
ee413087ac75,12.969967,77.592227,murder,2025-10-14T08:21:00,cubbon park
067790eb2b5f,12.911903,77.583311,murder,2025-10-25T09:24:00,jp nagar
a277e2a47d20,13.002554,77.577534,murder,2025-10-22T10:08:00,malleshwaram
ee1ea41c2284,12.979251,77.621203,murder,2025-10-17T06:04:00,ulsoor
4b4c8ceb2744,12.968389,77.753656,murder,2025-10-02T09:30:00,whitefield
159dca09f9db,13.097263,77.592419,murder,2025-10-06T06:29:00,yelahanka
5d9cb10870f2,12.968214,77.755099,murder,2025-10-17T18:04:00,whitefield
0c3692e554a5,12.919543,77.626198,murder,2025-10-15T18:41:00,silk board
cc6f128b4edf,13.003875,77.699172,murder,2025-10-18T11:13:00,kr puram
55f2e8ecb6f1,12.982506,77.641503,murder,2025-10-26T21:44:00,indiranagar
973e79799ebe,12.87121,77.620247,murder,2025-10-25T01:54:00,begur
ac31402091e9,13.024076,77.552927,murder,2025-10-12T04:02:00,yeshwanthpur
f8ea3254451c,13.104844,77.597877,murder,2025-10-01T01:34:00,yelahanka
0bdc361edf39,12.968385,77.597147,murder,2025-10-23T06:20:00,richmond town
232f9e75fc31,13.030547,77.516161,murder,2025-10-04T14:02:00,peenya
700e0e367bbb,12.985148,77.56081,murder,2025-10-23T10:03:00,rajajinagar
2f8d651481fa,12.935586,77.584419,murder,2025-10-22T02:57:00,jayanagar
d288976843d8,12.999866,77.611606,murder,2025-10-07T20:09:00,frazer town
a30e340fcd37,12.836759,77.67142,murder,2025-10-15T21:48:00,electronic city
99b8ab6bead5,12.996994,77.567468,murder,2025-10-20T15:21:00,malleshwaram
57f0d2646130,12.890618,77.595978,murder,2025-10-15T03:37:00,bannerghatta road
dd5eefd1610d,12.913711,77.674561,murder,2025-10-14T07:41:00,sarjapur road
5b01c6cd2890,12.965919,77.532527,murder,2025-10-14T20:04:00,vijayanagar
83c109f3fc4e,12.99275,77.598084,murder,2025-10-15T23:30:00,shivajinagar
e83f4ab097c8,12.98423,77.637596,murder,2025-10-28T10:38:00,indiranagar
a354a5ebc460,12.990648,77.55764,murder,2025-10-10T19:29:00,rajajinagar
886844a6bb46,12.911814,77.591339,murder,2025-10-20T19:20:00,jp nagar
976563581004,12.911814,77.636277,murder,2025-10-27T07:49:00,hsr layout
a915abdd194e,12.938597,77.626785,murder,2025-10-23T10:28:00,koramangala
1afef7254555,12.881449,77.592891,murder,2025-10-02T00:10:00,bannerghatta road
6093b283651a,13.033465,77.522105,murder,2025-10-06T21:38:00,peenya
