id,latitude,longitude,crime_type,timestamp,area_name
9ebbead3e75f,12.979001,77.565278,murder,2023-10-08T13:24:00,majestic
76b5c45d75ca,12.91756,77.614057,murder,2023-10-20T01:39:00,madiwala
9b9e67e15eca,12.91469,77.58537,murder,2023-10-08T13:35:00,jp nagar
792d8dfee394,12.976715,77.647447,murder,2023-10-11T15:02:00,indiranagar
f5a18ed90026,13.107701,77.59847,murder,2023-10-03T13:46:00,yelahanka
4c1405c26b8b,12.972979,77.605812,murder,2023-10-24T15:22:00,mg road
c410e2c7cbf1,12.960912,77.631092,murder,2023-10-05T02:30:00,domlur
56c4864b36ef,12.968483,77.531423,murder,2023-10-18T05:55:00,vijayanagar
ef6acd632325,12.978459,77.597781,murder,2023-10-26T02:39:00,cubbon park
340172f5efc2,12.956849,77.599736,murder,2023-10-18T00:04:00,richmond town
94e455ec646a,12.958874,77.59788,murder,2023-10-10T00:47:00,richmond town
c5e9d757f797,12.965985,77.637533,murder,2023-10-28T19:32:00,domlur
3536037fc9e8,12.893896,77.561439,murder,2023-10-27T14:09:00,kanakapura road
15cdc6140dee,12.919916,77.615707,murder,2023-10-21T12:45:00,btm layout
4b0536ac17d8,12.90424,77.67392,murder,2023-10-02T13:56:00,sarjapur road
47093ddcb093,12.975104,77.608,murder,2023-10-27T14:15:00,mg road
98676dc79f3e,12.925812,77.613411,murder,2023-10-04T22:49:00,madiwala
88df2a2c0d1c,13.106031,77.595641,murder,2023-10-12T08:22:00,yelahanka
007d5231ce62,12.967275,77.74654,murder,2023-10-25T12:21:00,whitefield
b9e96f34a57f,12.977875,77.609631,murder,2023-10-05T14:45:00,mg road
80e8f73f194d,12.978219,77.610833,murder,2023-10-12T04:32:00,mg road
ec8176980e6d,12.998443,77.565463,murder,2023-10-10T00:15:00,malleshwaram
24b610c76501,12.96182,77.698138,murder,2023-10-18T10:58:00,marathahalli
77e4ef74e6ba,12.894823,77.612034,murder,2023-10-11T18:52:00,bommanahalli
b7a22238a7af,12.970925,77.611145,murder,2023-10-22T04:17:00,mg road
05cddcb98c68,12.876659,77.616194,murder,2023-10-11T11:30:00,begur
ab683a39c197,13.034858,77.511828,murder,2023-10-23T15:12:00,peenya
d8f3cdf9ca00,12.977558,77.578152,murder,2023-10-04T19:00:00,majestic
bc9c407157e8,12.836668,77.67805,murder,2023-10-25T07:41:00,electronic city
a4f26eae309f,12.907329,77.632516,murder,2023-10-19T04:46:00,hsr layout
c9bf53bf4e3f,12.958383,77.631047,murder,2023-10-01T20:35:00,domlur
aaead117b7bc,13.019336,77.557171,murder,2023-10-23T07:02:00,yeshwanthpur
94e38ec158e8,12.983673,77.556352,murder,2023-10-09T20:20:00,rajajinagar
632519ec9170,12.978905,77.576054,murder,2023-10-02T22:52:00,majestic
1b2c9a474e14,12.910779,77.68452,murder,2023-10-15T06:05:00,sarjapur road
dcfe3eebf6f6,12.904857,77.642554,murder,2023-10-21T04:28:00,hsr layout
e74fe9ba192d,12.924198,77.542462,murder,2023-10-13T10:41:00,banashankari
5101b9f61d36,12.889263,77.600142,murder,2023-10-10T14:36:00,bannerghatta road
4bacbed8adf3,12.972248,77.535679,murder,2023-10-23T08:23:00,vijayanagar
6940f4c0f450,12.995191,77.565831,murder,2023-10-28T06:22:00,malleshwaram
