id,latitude,longitude,crime_type,timestamp,area_name
28f40c24c5d0,12.93297,77.58381,murder,2016-07-29T21:00:00,Banashankari
3a1d646c10e7,12.930433,77.549761,murder,2016-11-13T23:45:00,Banashankari
6fbfb78a4f75,12.923736,77.58182,murder,2017-10-05T21:00:00,Banashankari
6b2829dccf8c,12.924123,77.576913,murder,2017-07-19T19:30:00,Banashankari
e1fd5e68827a,12.924377,77.582729,murder,2018-06-21T23:30:00,Banashankari
60a82a2f16a7,12.920604,77.520557,murder,2018-07-17T21:15:00,Banashankari
95c1407f23f4,12.940662,77.574095,murder,2015-08-27T09:30:00,Banashankari
e1cbbfbac101,12.938782,77.579561,murder,2016-06-18T21:00:00,Banashankari
3b21352b7ef2,12.939901,77.573371,murder,2017-02-07T18:30:00,Banashankari
49967e7263c9,12.944557,77.57758,murder,2019-07-29T18:00:00,Banashankari
b72d4b995bc3,12.907651,77.595197,murder,2015-07-01T06:00:00,Banashankari
80bc84ac5229,12.907651,77.595197,murder,2015-01-26T04:10:00,Banashankari
8919300e3483,12.903054,77.581395,murder,2015-08-11T08:00:00,Banashankari
c12e6c40cf19,12.903665,77.578544,murder,2016-05-16T07:30:00,Banashankari
e840da177cc6,12.900459,77.568464,murder,2016-06-09T09:15:00,Banashankari
73a98675fd54,12.909427,77.570654,murder,2016-11-09T02:50:00,Banashankari
d590b1246000,12.903965,77.580431,murder,2016-11-21T02:20:00,Banashankari
5b0c810f0f3e,12.903965,77.573865,murder,2018-01-01T02:00:00,Banashankari
380fde8b140e,12.912454,77.573728,murder,2018-01-01T02:15:00,Banashankari
2410511e8e26,12.910834,77.58667,murder,2019-08-25T01:30:00,Banashankari
fc6ea97d780b,12.907124,77.583816,murder,2019-08-25T02:30:00,Banashankari
26a087e936f1,12.917681,77.568519,murder,2016-03-25T21:40:00,Banashankari
e03e14d45dda,12.915422,77.562006,murder,2016-04-26T08:15:00,Banashankari
fa8213e0d1ad,12.915058,77.565992,murder,2016-08-05T06:15:00,Banashankari
d889f0d9e7e7,12.919653,77.574047,murder,2016-05-23T00:45:00,Banashankari
fbfe1814283b,12.91986,77.56931,murder,2016-02-12T22:30:00,Banashankari
56f2649090e7,12.924911,77.569308,murder,2017-09-02T19:00:00,Banashankari
08752580116e,12.958864,77.638363,murder,2017-11-27T11:00:00,Banashankari
e3939e3ce0f5,12.946595,77.59197,murder,2015-07-23T16:00:00,Banashankari
039daf7eba34,12.945264,77.59271,murder,2015-12-23T16:30:00,Banashankari
14161e37b117,12.946042,77.593699,murder,2016-10-04T22:00:00,Banashankari
1c77597c1a89,12.946042,77.593699,murder,2016-05-16T21:30:00,Banashankari
ec38e4024944,12.944408,77.593165,murder,2019-06-22T02:00:00,Banashankari
68b15f0ce4d8,12.890509,77.57361,murder,2015-05-02T06:30:00,Banashankari
faa2211e9b81,12.909767,77.556799,murder,2015-09-02T15:00:00,Banashankari
ba359471f0b2,12.901082,77.547538,murder,2015-03-15T16:45:00,Banashankari
f2523ddee3db,12.868548,77.580113,murder,2015-03-26T21:45:00,Banashankari
31a68f710196,12.909584,77.551597,murder,2015-05-20T09:45:00,Banashankari
dccc9311b347,12.883288,77.581306,murder,2016-01-01T06:51:00,Banashankari
8c1a9136ed77,12.877687,77.580717,murder,2016-01-09T14:42:00,Banashankari
bfc18459b51a,12.888712,77.573773,murder,2016-04-10T07:20:00,Banashankari
696b0f5ff709,12.895372,77.550324,murder,2016-08-12T06:57:00,Banashankari
435c0ff60f87,12.909328,77.543741,murder,2016-08-16T18:22:00,Banashankari
bff4f9b81cce,12.879328,77.573741,murder,2016-10-23T10:10:00,Banashankari
5edaf9e81ca9,12.907143,77.53487,murder,2016-11-16T23:52:00,Banashankari
c96c4098119f,12.902455,77.541814,murder,2017-02-26T20:10:00,Banashankari
8f59a290a725,12.885633,77.548259,murder,2017-12-03T21:00:00,Banashankari
6081dc891514,12.889484,77.562321,murder,2017-04-26T23:50:00,Banashankari
b30a8ab3b73d,12.901082,77.547538,murder,2017-10-13T03:00:00,Banashankari
98c64edfbfc0,12.905722,77.535581,murder,2018-12-01T22:30:00,Banashankari
8a84c168c04a,12.882896,77.566478,murder,2018-10-06T03:00:00,Banashankari
81f8cbbf5e68,12.896773,77.544564,murder,2018-09-28T10:30:00,Banashankari
5ff7b6db79f8,12.910824,77.543982,murder,2019-08-05T13:00:00,Banashankari
3ccb0ef46022,12.913512,77.554144,murder,2019-07-14T21:45:00,Banashankari
36220699f6c0,12.910849,77.537456,murder,2019-05-10T17:30:00,Banashankari
36002acec55d,12.87583,77.511157,murder,2015-02-22T15:00:00,Banashankari
6566fb3b2329,12.894725,77.542178,murder,2015-03-17T05:00:00,Banashankari
c8a0e9253e79,12.874853,77.554205,murder,2015-03-29T16:00:00,Banashankari
7c903451c0af,12.860873,77.520947,murder,2016-01-14T14:45:00,Banashankari
7630acf5d57e,12.864755,77.528047,murder,2017-01-17T12:30:00,Banashankari
44d6548b3caa,12.871198,77.536856,murder,2017-04-13T12:15:00,Banashankari
de63ded329ff,12.853954,77.553705,murder,2017-04-24T10:00:00,Banashankari
db410bf4c02d,12.870574,77.571346,murder,2017-05-08T04:00:00,Banashankari
5fc37aba44e7,12.927322,77.550647,murder,2017-08-17T05:00:00,Banashankari
08d5bce87855,12.87548,77.535128,murder,2017-08-22T04:00:00,Banashankari
37f37800f28e,12.870129,77.556345,murder,2018-01-17T22:00:00,Banashankari
c3d9e69aacee,12.878193,77.535515,murder,2018-07-14T21:00:00,Banashankari
f778294c331d,12.916862,77.555487,murder,2018-09-19T18:00:00,Banashankari
dc2bca389fd8,12.872393,77.557753,murder,2018-10-16T19:00:00,Banashankari
b6be20a2f089,12.871255,77.56033,murder,2018-10-27T10:10:00,Banashankari
8c49315a7a84,12.879671,77.54543,murder,2018-03-11T20:00:00,Banashankari
18489e6100e1,12.859739,77.562719,murder,2019-08-19T14:00:00,Banashankari
8258e094eb2e,12.862041,77.563487,murder,2019-10-14T01:00:00,Banashankari
