id,latitude,longitude,crime_type,timestamp,area_name
d88da4ad7956,12.985883,77.558282,murder,2025-04-27T06:54:00,rajajinagar
b2ce1e0caaef,12.968444,77.6131,murder,2025-04-14T08:16:00,brigade road
cc0dd1b44cb6,12.972744,77.613896,murder,2025-04-27T01:42:00,brigade road
4efca447511e,12.965442,77.613609,murder,2025-04-25T14:45:00,brigade road
27f92afdb3c8,12.952199,77.707572,murder,2025-04-05T17:53:00,marathahalli
8dd8d3d3f037,12.904892,77.581415,murder,2025-04-27T04:48:00,jp nagar
31ab7ddc18a5,12.971408,77.565087,murder,2025-04-20T00:31:00,majestic
ae0c3f19438a,12.918112,77.621686,murder,2025-04-10T08:20:00,madiwala
b74118149634,12.965979,77.594999,murder,2025-04-18T05:27:00,richmond town
39299af4b1f5,12.995015,77.611925,murder,2025-04-10T00:50:00,frazer town
42a9412a0fe2,12.91865,77.63424,murder,2025-04-03T03:42:00,hsr layout
7c76d21fed50,12.980844,77.63611,murder,2025-04-19T22:55:00,indiranagar
c436e532710a,13.021608,77.547517,murder,2025-04-22T08:16:00,yeshwanthpur
0aaa778e6cfd,12.889352,77.548075,murder,2025-04-26T08:52:00,kanakapura road
fcfb5366fa5e,12.927157,77.588318,murder,2025-04-17T06:55:00,jayanagar
d31258600765,12.875685,77.621649,murder,2025-04-17T15:47:00,begur
a6a2569ae880,12.965182,77.610704,murder,2025-04-03T00:07:00,brigade road
c40c7d13e17b,12.999592,77.611834,murder,2025-04-01T16:35:00,frazer town
97dba8cb302e,12.971637,77.607615,murder,2025-04-04T21:10:00,mg road
c4be8b21e407,12.955282,77.643144,murder,2025-04-10T14:30:00,domlur
ac80ce3e9fe7,12.981742,77.587221,murder,2025-04-17T18:02:00,cubbon park
849b1969c85c,12.908649,77.622056,murder,2025-04-05T05:59:00,bommanahalli
5ee52a96c30b,12.889184,77.547662,murder,2025-04-27T22:31:00,kanakapura road
0dce3127ea84,12.981048,77.564939,murder,2025-04-01T16:39:00,majestic
61b7a48ee51f,12.915018,77.637982,murder,2025-04-16T05:38:00,hsr layout
38de6bd8683e,13.028643,77.551518,murder,2025-04-19T10:38:00,yeshwanthpur
70a1d54ffe20,12.915259,77.614078,murder,2025-04-03T21:04:00,madiwala
e84b1c374fb2,12.885722,77.552371,murder,2025-04-04T22:32:00,kanakapura road
9934a896ee09,12.978527,77.590098,murder,2025-04-15T16:51:00,cubbon park
197bd1ce206d,12.910715,77.634073,murder,2025-04-01T09:09:00,hsr layout
773ce83e9ca1,12.982262,77.593277,murder,2025-04-14T03:51:00,cubbon park
8764d78a6331,13.005034,77.617339,murder,2025-04-23T14:14:00,frazer town
1fa6c63bb76f,12.914871,77.68145,murder,2025-04-25T04:04:00,sarjapur road
06bcb190a17b,12.887933,77.600734,murder,2025-04-08T20:27:00,bannerghatta road
35980e9c631b,12.965919,77.609703,murder,2025-04-04T18:53:00,brigade road
515546430281,13.011086,77.692922,murder,2025-04-16T09:13:00,kr puram
63706f631787,12.968129,77.636164,murder,2025-04-03T06:37:00,domlur
237fd3280f5d,12.924569,77.576667,murder,2025-04-19T19:22:00,jayanagar
1a60e6a2f5f5,12.978212,77.589705,murder,2025-04-20T22:41:00,cubbon park
85fd2555abe6,12.994874,77.610579,murder,2025-04-24T07:21:00,frazer town
c88296a369d1,12.982129,77.611506,murder,2025-04-23T05:53:00,mg road
7f9daa3a053f,13.004015,77.579718,murder,2025-04-03T13:18:00,sadashivanagar
9442a1b472e8,12.990088,77.571287,murder,2025-04-18T04:15:00,malleshwaram
42aada21bfb7,12.913284,77.582937,murder,2025-04-13T12:42:00,jp nagar
ab5894d9bc37,12.98005,77.607354,murder,2025-04-02T11:45:00,mg road
643dfc91b7dd,13.096054,77.591938,murder,2025-04-23T15:19:00,yelahanka
4349550cb1ff,12.918404,77.61661,murder,2025-04-16T23:32:00,silk board
913d415643f7,12.884907,77.590256,murder,2025-04-01T05:27:00,bannerghatta road
54f42801bf99,13.028939,77.599448,murder,2025-04-25T01:01:00,hebbal
4d8762c75b3b,12.913587,77.678851,murder,2025-04-20T13:36:00,sarjapur road
6796ad4e6865,12.975461,77.743741,murder,2025-04-10T00:52:00,whitefield
1fe3ee031f6a,12.916615,77.618808,murder,2025-04-19T23:51:00,silk board
9349c07b0b43,12.971434,77.745757,murder,2025-04-28T17:36:00,whitefield
e9333b0fd59b,12.889324,77.558206,murder,2025-04-14T21:36:00,kanakapura road
072046c20a5f,12.916149,77.622409,murder,2025-04-17T11:22:00,silk board
b03d33927009,12.976255,77.607634,murder,2025-04-09T16:11:00,mg road
c72b636c5a62,12.912599,77.64484,murder,2025-04-19T18:57:00,hsr layout
1b9fd3728faa,12.921396,77.623183,murder,2025-04-12T06:38:00,silk board
354ede18295c,12.886433,77.550928,murder,2025-04-12T17:37:00,kanakapura road
dc86df8e1710,12.934549,77.620137,murder,2025-04-07T09:09:00,koramangala
47c122a61507,13.104788,77.597756,murder,2025-04-04T22:55:00,yelahanka
4c78019b6161,12.928344,77.539869,murder,2025-04-15T18:06:00,banashankari
5e8f4b5c49e8,12.956367,77.598412,murder,2025-04-12T19:57:00,richmond town
5e676d87942f,12.907994,77.581163,murder,2025-04-27T19:28:00,jp nagar
dabe05aaae1a,12.970771,77.606382,murder,2025-04-05T13:23:00,mg road
544de224b81c,12.917187,77.675248,murder,2025-04-21T11:20:00,sarjapur road
7fc24e3f54b0,12.963437,77.641225,murder,2025-04-02T12:28:00,domlur
de45d681106c,13.010922,77.691607,murder,2025-04-23T03:42:00,kr puram
f5d62398fe35,12.893208,77.6036,murder,2025-04-28T05:47:00,bannerghatta road
a2ff81d06a5b,12.958665,77.64034,murder,2025-04-15T00:11:00,domlur
7f8c58ea5a14,12.966547,77.59705,murder,2025-04-24T22:30:00,richmond town
8b67dc7243b3,12.966898,77.540184,murder,2025-04-18T17:11:00,vijayanagar
19c33e879406,12.905141,77.584673,murder,2025-04-27T06:59:00,jp nagar
d61f05d794d8,12.990257,77.534764,murder,2025-04-08T17:59:00,basaveshwaranagar
46efd53f66a1,12.994054,77.544803,murder,2025-04-20T00:29:00,basaveshwaranagar
12e353f09e70,12.912514,77.588216,murder,2025-04-18T07:27:00,jp nagar
5f554e319faa,12.907223,77.613408,murder,2025-04-02T04:06:00,bommanahalli
2b803889dcbd,12.975385,77.586349,murder,2025-04-21T04:53:00,cubbon park
de3a78ec4190,12.98957,77.548562,murder,2025-04-02T21:05:00,rajajinagar
84d67512bc06,12.96301,77.587766,murder,2025-04-25T08:48:00,richmond town
9919a9690d4b,12.927659,77.542975,murder,2025-04-02T23:31:00,banashankari
cedd200921a7,12.955498,77.633718,murder,2025-04-28T23:23:00,domlur
b509f6e732a2,12.965868,77.707368,murder,2025-04-13T02:58:00,marathahalli
79b2869a84e2,13.015286,77.69391,murder,2025-04-02T08:02:00,kr puram
5ec4ac2d12e7,12.875495,77.625339,murder,2025-04-06T14:11:00,begur
9ca0895f9858,12.976509,77.639607,murder,2025-04-01T23:12:00,indiranagar
ef10c0ea50fe,12.961838,77.704031,murder,2025-04-08T23:28:00,marathahalli
81c7f15d5d47,13.02785,77.546895,murder,2025-04-20T19:55:00,yeshwanthpur
85fe377ff310,12.964168,77.754631,murder,2025-04-26T03:33:00,whitefield
2e94361e3d16,12.974136,77.613968,murder,2025-04-17T00:11:00,brigade road
